Entity	Code	Year	"GDP per capita, PPP (constant 2017 international $)"	Population (historical estimates)	"Homicide rate per 100,000 population - Both sexes - All ages"
Trinidad and Tobago	TTO	2003	20504.78	1353552	16.918499
Trinidad and Tobago	TTO	2004	22010.941	1361180	19.10118
Trinidad and Tobago	TTO	2005	23242.639	1369078	28.194208
Trinidad and Tobago	TTO	2006	26162.645	1376932	26.944204
Trinidad and Tobago	TTO	2007	27249.299	1384861	28.23389
Trinidad and Tobago	TTO	2008	28012.873	1392808	39.273335
Trinidad and Tobago	TTO	2009	26622.293	1401197	36.183502
Trinidad and Tobago	TTO	2010	27329.424	1410297	33.53906
Trinidad and Tobago	TTO	2011	27062.385	1420021	24.788383
Trinidad and Tobago	TTO	2012	28642.336	1430379	26.566431
Trinidad and Tobago	TTO	2013	29529.576	1440731	28.249578
Trinidad and Tobago	TTO	2014	30301.936	1450663	27.918308
Trinidad and Tobago	TTO	2015	29876.98	1460180	28.763645
Trinidad and Tobago	TTO	2016	27682.445	1469334	31.510971
Trinidad and Tobago	TTO	2017	26213.924	1478616	33.477455
Trinidad and Tobago	TTO	2018	25534.84	1504707	34.358803
Trinidad and Tobago	TTO	2019	25306.617	1519960	35.461575
Trinidad and Tobago	TTO	2020	23391.316	1518142	26.28204
Trinidad and Tobago	TTO	2021	23037.143	1525671	29.364283
Tunisia	TUN	2004	8628.278	10292230	1.8946341
Tunisia	TUN	2005	8846.49	10388349	2.502805
Tunisia	TUN	2006	9225.85	10483560	2.3751478
Tunisia	TUN	2007	9754.755	10580399	2.580244
Tunisia	TUN	2008	10072.95	10680381	2.6216295
Tunisia	TUN	2009	10279.302	10784499	2.3645036
Tunisia	TUN	2010	10477.304	10895063	2.6250422
Tunisia	TUN	2012	10428.271	11174384	2.9710813
Tunisia	TUN	2019	11100.82	12049319	4.738859
Tunisia	TUN	2020	10050.046	12161720	4.6210556
Turkey	TUR	2003	15488.11	66867324	4.2427297
Turkey	TUR	2004	16775.08	67785080	4.2988815
Turkey	TUR	2005	18038.812	68704712	4.8104415
Turkey	TUR	2006	19043.623	69601328	4.551637
Turkey	TUR	2007	19757.82	70468864	5.1072197
Turkey	TUR	2008	19680.94	71320728	4.566695
Turkey	TUR	2010	19790.068	73195352	4.1860585
Turkey	TUR	2011	21716.266	74173856	4.126791
Turkey	TUR	2012	22422.537	75277440	4.2721963
Turkey	TUR	2015	25594.66	79646176	2.806161
Turkey	TUR	2016	25996.967	81019400	3.3374724
Turkey	TUR	2017	27582.832	82089824	3.0953896
Turkey	TUR	2018	28157.979	82809304	2.60961
Turkey	TUR	2019	28150.059	83481688	2.4196925
Turkey	TUR	2020	28473.205	84135432	2.5054843
Turkey	TUR	2021	31466.56	84775408	2.5195987
Turkmenistan	TKM	1990	7137.6035	3720287	8.924063
Turkmenistan	TKM	1991	6628.0586	3821784	8.006737
Turkmenistan	TKM	1992	5485.9746	3926374	7.5387707
Turkmenistan	TKM	1993	5422.7925	4031701	8.234743
Turkmenistan	TKM	1994	4374.6963	4133044	7.452148
Turkmenistan	TKM	1995	3969.826	4226625	6.364419
Turkmenistan	TKM	1996	4162.4644	4301092	7.765468
Turkmenistan	TKM	1997	3635.0552	4363678	8.204099
Turkmenistan	TKM	1998	3833.5413	4431523	7.7851434
Turkmenistan	TKM	1999	4397.0547	4501087	7.1316223
Turkmenistan	TKM	2000	4568.4604	4569135	5.8435607
Turkmenistan	TKM	2001	4699.07	4635100	5.350485
Turkmenistan	TKM	2002	4647.115	4698972	5.128785
Turkmenistan	TKM	2003	4738.496	4758992	4.8959994
Turkmenistan	TKM	2004	4912.673	4819793	4.3362865
Turkmenistan	TKM	2005	5477.9985	4885780	4.216322
Turkmenistan	TKM	2006	5995.3613	4954032	4.097675
Turkmenistan	TKM	2010	8321.22	5267975	1.9931778
Turkmenistan	TKM	2011	9379.144	5360813	1.8653892
Turkmenistan	TKM	2012	10233.4	5458688	1.4472358
Turkmenistan	TKM	2013	11071.518	5560099	1.5107657
Turkmenistan	TKM	2014	11989.653	5663159	1.571563
Turkmenistan	TKM	2015	12540.284	5766427	1.0925301
Turks and Caicos Islands	TCA	1990		11723	0
Turks and Caicos Islands	TCA	1991		12354	0
Turks and Caicos Islands	TCA	1992		13036	7.6840324
Turks and Caicos Islands	TCA	1993		13726	7.296873
Turks and Caicos Islands	TCA	1994		14425	13.886478
Turks and Caicos Islands	TCA	1995		15123	6.622078
Turks and Caicos Islands	TCA	1996		15830	6.3269114
Turks and Caicos Islands	TCA	1997		16541	12.109837
Turks and Caicos Islands	TCA	1998		17266	0
Turks and Caicos Islands	TCA	1999		18008	0
Turks and Caicos Islands	TCA	2000		18769	0
Turks and Caicos Islands	TCA	2001		19600	0
Turks and Caicos Islands	TCA	2002		20620	9.709681
Turks and Caicos Islands	TCA	2003		21764	0
Turks and Caicos Islands	TCA	2005		24019	0
Turks and Caicos Islands	TCA	2007		26292	7.6138268
Turks and Caicos Islands	TCA	2008		27450	7.293414
Turks and Caicos Islands	TCA	2009		28601	6.9977784
Turks and Caicos Islands	TCA	2013	23624.287	33620	11.906711
Turks and Caicos Islands	TCA	2014	24661.145	35014	5.716736
Tuvalu	TUV	2002	3827.5784	9630	0
Tuvalu	TUV	2003	3638.8193	9693	0
Tuvalu	TUV	2004	3511.4448	9814	0
Tuvalu	TUV	2005	3307.25	9933	0
Tuvalu	TUV	2006	3348.0566	10054	0
Tuvalu	TUV	2007	3545.1426	10168	0
Tuvalu	TUV	2008	3736.2048	10294	0
Tuvalu	TUV	2009	3456.9229	10427	0
Tuvalu	TUV	2010	3334.6072	10570	9.479122
Tuvalu	TUV	2011	3512.0325	10719	9.345358
Tuvalu	TUV	2012	3388.5388	10876	18.425537
Tuvalu	TUV	2019	4816.553	10983	0
Uganda	UGA	1995	1075.9357	20680834	8.268526
Uganda	UGA	1996	1142.136	21249570	8.498995
Uganda	UGA	1997	1165.9617	21876938	8.771795
Uganda	UGA	2007	1671.8218	29629804	8.926823
Uganda	UGA	2008	1764.9932	30509868	9.154417
Uganda	UGA	2009	1830.8717	31412526	10.292074
Uganda	UGA	2010	1878.5209	32341724	9.770659
Uganda	UGA	2011	1996.0656	33295738	11.271713
Uganda	UGA	2012	2013.5464	34273296	11.863464
Uganda	UGA	2013	2026.6228	35273568	10.934532
Uganda	UGA	2014	2067.7954	36336544	12.309923
Uganda	UGA	2016	2137.2073	38748308	11.566959
Uganda	UGA	2017	2128.397	40127096	11.80001
Uganda	UGA	2018	2186.9072	41515400	10.832127
Uganda	UGA	2019	2250.015	42949076	10.985102
Uganda	UGA	2020	2240.4902	44404608	10.044002
Uganda	UGA	2021	2246.414	45853780	8.531467
Ukraine	UKR	1990	16428.48	51589816	4.958343
Ukraine	UKR	1991	14967.733	51672816	5.1245513
Ukraine	UKR	1992	13447.164	51785152	6.5076566
Ukraine	UKR	1993	11531.299	51778420	7.138109
Ukraine	UKR	1994	8934.775	51487376	8.202011
Ukraine	UKR	1995	7906.957	51061268	8.630809
Ukraine	UKR	1996	7179.6777	50616104	9.672811
Ukraine	UKR	1997	7028.0464	50169352	8.433435
Ukraine	UKR	1998	6956.399	49745868	8.43286
Ukraine	UKR	1999	7008.2437	49320116	8.617173
Ukraine	UKR	2000	7496.813	48879752	9.0385065
Ukraine	UKR	2001	8242.703	48414536	10.025915
Ukraine	UKR	2002	8765.683	47976540	8.954377
Ukraine	UKR	2003	9678.087	47605644	8.488489
Ukraine	UKR	2004	10902.038	47261960	7.3780265
Ukraine	UKR	2005	11319.511	46912616	6.458818
Ukraine	UKR	2006	12259.158	46592552	6.348654
Ukraine	UKR	2007	13345.771	46313064	5.71329
Ukraine	UKR	2008	13719.271	46062936	5.3535447
Ukraine	UKR	2009	11694.448	45863884	4.8840175
Ukraine	UKR	2010	12221.44	45683024	4.3517265
Ukraine	UKR	2012	12985.087	45406228	5.144669
Ukraine	UKR	2014	12385.813	45148072	6.301487
Ukraine	UKR	2017	11860.561	44657260	6.160253
Ukraine	UKR	2018	12336.927	44446952	4.5042458
Ukraine	UKR	2019	12804.955	44211100	4.116614
Ukraine	UKR	2020	12407.79	43909664	3.8670301
Ukraine	UKR	2021	12943.614	43531424	3.843201
United Arab Emirates	ARE	2010	54664.613	8481775	0.7899294
United Arab Emirates	ARE	2011	57815.17	8575210	0.59473795
United Arab Emirates	ARE	2012	59949.246	8664976	0.79630977
United Arab Emirates	ARE	2013	62354.824	8751853	0.6512911
United Arab Emirates	ARE	2014	64334.09	8835957	0.69036144
United Arab Emirates	ARE	2015	68076.63	8916909	0.67287964
United Arab Emirates	ARE	2019	71782.16	9211660	0.6947718
United Arab Emirates	ARE	2020	67668.29	9287286	0.6998813
United Arab Emirates	ARE	2021	69733.8	9365149	0.46982723
United Kingdom	GBR	1990	31537.848	57210444	1.2470567
United Kingdom	GBR	1991	31093.643	57359452	1.279957
United Kingdom	GBR	1992	31134.043	57509240	1.5109212
United Kingdom	GBR	1993	31832.818	57647464	1.5351933
United Kingdom	GBR	1994	32973.06	57785900	1.5903534
United Kingdom	GBR	1995	33718.508	57930364	1.5535895
United Kingdom	GBR	1996	34274.41	58078584	1.4463162
United Kingdom	GBR	1997	35679.02	58250192	1.4849735
United Kingdom	GBR	1998	36698.41	58438320	1.5760206
United Kingdom	GBR	1999	37678.695	58635204	1.5690234
United Kingdom	GBR	2000	39080.867	58850044	1.5547992
United Kingdom	GBR	2001	39770.605	59092016	1.6347386
United Kingdom	GBR	2002	40303.867	59355688	1.8650275
United Kingdom	GBR	2003	41369.496	59649800	1.5523942
United Kingdom	GBR	2004	42099.395	59995852	1.5834428
United Kingdom	GBR	2005	42926.992	60383740	1.3811665
United Kingdom	GBR	2006	43533.22	60803700	1.4143876
United Kingdom	GBR	2007	44302.86	61260680	1.4250578
United Kingdom	GBR	2008	43887.707	61742152	1.234165
United Kingdom	GBR	2009	41592.363	62243384	1.1342572
United Kingdom	GBR	2010	42270.434	62760048	1.2045882
United Kingdom	GBR	2011	42389.145	63286360	1.0128565
United Kingdom	GBR	2012	42705.15	63808728	0.98262423
United Kingdom	GBR	2013	43192.08	64302296	0.9377581
United Kingdom	GBR	2014	44247.03	64773504	0.90932244
United Kingdom	GBR	2015	44948.336	65224368	0.99962646
United Kingdom	GBR	2016	45574.848	65655204	1.2017326
United Kingdom	GBR	2017	46372.387	66064808	1.2245553
United Kingdom	GBR	2018	46878.137	66432996	1.1364834
United Kingdom	GBR	2019	47362.266	66778660	1.150068
United Kingdom	GBR	2020	41984.105	67059472	1.0035868
United States	USA	1990	40456.242	248083728	9.447617
United States	USA	1991	39876.016	251560192	9.819917
United States	USA	1992	40712.062	255175328	9.311245
United States	USA	1993	41284.355	258779760	9.477557
United States	USA	1994	42424.168	262273584	8.893766
United States	USA	1995	43047.26	265660560	8.132935
United States	USA	1996	44154.547	268984352	7.303399
United States	USA	1997	45566.26	272395424	6.6843996
United States	USA	1998	47056.51	275835008	6.1536784
United States	USA	1999	48749.598	279181568	5.5598226
United States	USA	2000	50175.74	282398560	5.5191503
United States	USA	2001	50155.707	285470496	6.667239
United States	USA	2002	50535.273	288350240	5.628225
United States	USA	2006	55314.203	299753088	5.774419
United States	USA	2007	55892.2	302743392	5.6575966
United States	USA	2008	55433.676	305694912	5.386089
United States	USA	2009	53521.207	308512032	4.9913774
United States	USA	2010	54516.855	311182848	4.7309804
United States	USA	2011	54960.906	313876608	4.6709437
United States	USA	2012	55803.51	316651328	4.6915956
United States	USA	2013	56438.945	319375168	4.483442
United States	USA	2014	57308.32	322033952	4.398294
United States	USA	2015	58427.55	324607776	4.892982
United States	USA	2016	58972.902	327210208	5.3216558
United States	USA	2017	59914.777	329791232	5.2439237
United States	USA	2018	61355.65	332140032	4.929848
United States	USA	2019	62478.254	334319680	4.9859467
United States	USA	2020	60167.855	335942016	6.420751
United States	USA	2021	63669.71	336997632	6.8074665
United States Virgin Islands	VIR	1997		105801	28.359407
United States Virgin Islands	VIR	1998		106879	23.393236
United States Virgin Islands	VIR	1999		107842	25.04011
United States Virgin Islands	VIR	2000		108199	21.259878
United States Virgin Islands	VIR	2001		108019	25.924486
United States Virgin Islands	VIR	2002		107742	38.059696
United States Virgin Islands	VIR	2003		107303	28.894192
United States Virgin Islands	VIR	2004		106758	34.662693
United States Virgin Islands	VIR	2005		106499	34.747982
United States Virgin Islands	VIR	2006		106531	40.37009
United States Virgin Islands	VIR	2007		106524	40.373123
United States Virgin Islands	VIR	2008		106493	43.19979
United States Virgin Islands	VIR	2009		106476	46.96291
United States Virgin Islands	VIR	2010		106154	52.75951
United States Virgin Islands	VIR	2011		105491	42.66232
United States Virgin Islands	VIR	2012		104780	49.631107
Uruguay	URY	1990	11039.808	3117011	6.6088924
Uruguay	URY	1991	11363.544	3135374	6.1874595
Uruguay	URY	1992	12193.459	3153732	5.770941
Uruguay	URY	1995	13009.452	3208305	5.9533086
Uruguay	URY	1996	13657.074	3226635	6.353371
Uruguay	URY	1997	14740.217	3245066	7.4882846
Uruguay	URY	1998	15323.138	3262676	7.4785075
Uruguay	URY	1999	14951.386	3278965	6.5874486
Uruguay	URY	2000	14603.773	3292227	6.500164
Uruguay	URY	2001	14005.312	3300938	6.6041813
Uruguay	URY	2002	12900.916	3306446	6.986364
Uruguay	URY	2003	12990.029	3310204	5.9512978
Uruguay	URY	2004	13625.257	3313804	6.0353656
Uruguay	URY	2005	14624.667	3317666	5.726919
Uruguay	URY	2006	15202.913	3322282	6.080158
Uruguay	URY	2007	16166.421	3328647	5.828188
Uruguay	URY	2008	17287.725	3336131	6.624451
Uruguay	URY	2009	17978.055	3344161	6.758058
Uruguay	URY	2010	19331.85	3352653	6.1145644
Uruguay	URY	2011	20275.441	3361631	5.919734
Uruguay	URY	2012	20933.69	3371134	7.920187
Uruguay	URY	2013	21839.408	3381187	7.689622
Uruguay	URY	2014	22477.06	3391660	7.901732
Uruguay	URY	2015	22486.428	3402820	8.610512
Uruguay	URY	2016	22793.07	3413768	7.8212743
Uruguay	URY	2017	23106.998	3422205	8.269533
Uruguay	URY	2018	23184.625	3427044	12.284647
Uruguay	URY	2019	23256.598	3428412	11.492213
Uruguay	URY	2020	21828.64	3429087	9.856853
Uruguay	URY	2021	22800.69	3426265	8.901836
Uzbekistan	UZB	1990	3638.877	20579106	5.4667115
Uzbekistan	UZB	1991	3544.5862	21074308	5.0393124
Uzbekistan	UZB	1992	3074.659	21588150	5.3038387
Uzbekistan	UZB	1993	2936.4482	22085922	5.157132
Uzbekistan	UZB	1994	2729.6377	22564732	5.4022355
Uzbekistan	UZB	1995	2656.6326	23026212	5.0247097
Uzbekistan	UZB	1996	2650.6096	23465930	4.9135075
Uzbekistan	UZB	1997	2736.365	23877290	4.4142365
Uzbekistan	UZB	1998	2808.461	24256774	4.390526
Uzbekistan	UZB	1999	2897.82	24602712	4.1214976
Uzbekistan	UZB	2000	2967.6018	24925558	4.284759
Uzbekistan	UZB	2001	3052.2815	25248440	4.2814517
Uzbekistan	UZB	2002	3134.9612	25579032	4.136201
Uzbekistan	UZB	2003	3229.848	25905912	3.7172995
Uzbekistan	UZB	2004	3430.6287	26234924	3.666868
Uzbekistan	UZB	2005	3626.6208	26573428	3.4244742
Uzbekistan	UZB	2006	3849.5945	26926824	3.1975555
Uzbekistan	UZB	2007	4154.7026	27309622	2.9842968
Uzbekistan	UZB	2008	4457.699	27726820	2.9970992
Uzbekistan	UZB	2015	6401.115	30949416	1.6349257
Uzbekistan	UZB	2016	6663.9497	31453576	2.4067216
Uzbekistan	UZB	2017	6840.71	31945680	1.8500153
Uzbekistan	UZB	2018	7082.9253	32449578	1.4607278
Uzbekistan	UZB	2019	7348.147	32976946	1.2008388
Uzbekistan	UZB	2020	7344.22	33526662	1.3392328
Uzbekistan	UZB	2021	7734.8325	34081452	1.4054567
Vanuatu	VUT	2019	3070.3508	304414	0.6570205
Vanuatu	VUT	2020	2836.8135	311694	0.32083675
Vatican	VAT	2015			0
Venezuela	VEN	1990		19750580	12.526215
Venezuela	VEN	1991		20226212	12.370086
Venezuela	VEN	1992		20700462	15.777427
Venezuela	VEN	1993		21172098	20.271961
Venezuela	VEN	1994		21640830	21.870693
Venezuela	VEN	1995		22107288	20.269337
Venezuela	VEN	1996		22572114	21.97845
Venezuela	VEN	1997		23037560	18.339615
Venezuela	VEN	1998		23503816	19.358557
Venezuela	VEN	1999		23966964	24.925982
Venezuela	VEN	2000		24427732	32.83973
Venezuela	VEN	2001		24880210	31.993309
Venezuela	VEN	2002		25330926	37.965446
Venezuela	VEN	2003		25782032	43.991882
Venezuela	VEN	2004		26226930	37.057335
Venezuela	VEN	2005		26668790	37.362034
Venezuela	VEN	2006		27102084	45.22531
Venezuela	VEN	2007		27525096	47.79638
Venezuela	VEN	2008		27933836	52.22699
Venezuela	VEN	2009		28327896	49.368305
Venezuela	VEN	2010		28715026	45.55107
Venezuela	VEN	2011		29096158	48.453133
Venezuela	VEN	2012		29470428	54.53603
Venezuela	VEN	2014		30193260	63.027313
Venezuela	VEN	2015		30529722	51.274635
Venezuela	VEN	2016		30741464	56.623848
Venezuela	VEN	2017		30563430	47.982174
Venezuela	VEN	2019		28971686	40.984848
Venezuela	VEN	2020		28490458	29.4274
Venezuela	VEN	2021		28199862	19.305056
Vietnam	VNM	2001	3879.3389	79817768	1.2578652
Vietnam	VNM	2002	4082.3735	80642304	1.3231268
Vietnam	VNM	2003	4319.374	81475816	1.299772
Vietnam	VNM	2004	4597.7573	82311232	1.2914399
Vietnam	VNM	2005	4895.3467	83142096	1.2665064
Vietnam	VNM	2006	5186.432	83951800	1.2483354
Vietnam	VNM	2007	5503.0723	84762272	1.3779716
Vietnam	VNM	2008	5757.924	85597232	1.275742
Vietnam	VNM	2009	6006.58	86482920	1.425715
Vietnam	VNM	2010	6324.526	87411016	1.5284115
Vietnam	VNM	2011	6658.667	88349104	1.5370839
World	OWID_WRL	2000	11108.324	6148898816	6.901814
World	OWID_WRL	2001	11215.04	6230747136	6.989272
World	OWID_WRL	2002	11367.639	6312407552	6.950769
World	OWID_WRL	2003	11637.828	6393898496	6.7678256
World	OWID_WRL	2004	12074.206	6475751424	6.5454617
World	OWID_WRL	2005	12463.141	6558176256	6.3400927
World	OWID_WRL	2006	12933.736	6641416192	6.222697
World	OWID_WRL	2007	13428.616	6725948416	6.051122
World	OWID_WRL	2008	13622.655	6811597312	6.045708
World	OWID_WRL	2009	13359.558	6898306048	6.094978
World	OWID_WRL	2010	13868.406	6985603072	6.074349
World	OWID_WRL	2011	14230.719	7073125376	6.1522136
World	OWID_WRL	2012	14504.989	7161697792	6.177419
World	OWID_WRL	2013	14789.622	7250593280	6.083612
World	OWID_WRL	2014	15112.653	7339013632	6.075776
World	OWID_WRL	2015	15433.18	7426597376	5.9162917
World	OWID_WRL	2016	15750.084	7513474048	5.961374
World	OWID_WRL	2017	16156.354	7599822336	5.930093
World	OWID_WRL	2018	16558.998	7683789824	5.7590094
World	OWID_WRL	2019	16847.46	7764951040	5.555708
World	OWID_WRL	2020	16175.776	7840952832	5.5101085
World	OWID_WRL	2021	16997.135	7909295104	5.791921
Yemen	YEM	1998		17608138	3.4927042
Yemen	YEM	1999		18114552	5.652914
Yemen	YEM	2000		18628704	3.7415385
Yemen	YEM	2003		20188800	3.487082
Yemen	YEM	2004		20733406	3.1157446
Yemen	YEM	2009		24029594	4.1199207
Yemen	YEM	2010		24743944	4.4414907
Yemen	YEM	2011		25475608	5.3973193
Yemen	YEM	2012		26223390	6.1624374
Yemen	YEM	2013		26984008	6.3111467
Zambia	ZMB	1990	2290.0393	7686405	7.1554947
Zambia	ZMB	1991	2232.8374	7880472	8.67969
Zambia	ZMB	1992	2141.5046	8074342	9.511617
Zambia	ZMB	1993	2232.7104	8270921	9.007465
Zambia	ZMB	1994	1991.1859	8474215	9.806217
Zambia	ZMB	1998	2034.8972	9372432	9.303884
Zambia	ZMB	1999	2074.4536	9621248	11.142016
Zambia	ZMB	2000	2096.4905	9891140	8.05772
Zambia	ZMB	2008	2746.4905	12852968	5.3995323
Zambia	ZMB	2009	2894.964	13318094	6.0969715
Zambia	ZMB	2010	3083.3552	13792095	5.901935
Zambia	ZMB	2011	3146.8445	14265824	6.049427
Zambia	ZMB	2012	3275.9683	14744662	6.002174
Zambia	ZMB	2013	3330.877	15234976	5.6908526
Zambia	ZMB	2014	3375.9412	15737796	5.242158
Zambia	ZMB	2015	3365.3792	16248231	5.2498026
Zimbabwe	ZWE	1990	2704.7573	10113899	5.803898
Zimbabwe	ZWE	2001	2772.3252	11910981	12.836898
Zimbabwe	ZWE	2002	2510.229	11984643	13.54233
Zimbabwe	ZWE	2003	2067.8804	12075835	11.262167
Zimbabwe	ZWE	2004	1934.1647	12160885	11.150508
Zimbabwe	ZWE	2005	1814.1744	12224758	11.043168
Zimbabwe	ZWE	2006	1736.3583	12330490	8.693896
Zimbabwe	ZWE	2010	1799.5403	12839774	5.5374823
Zimbabwe	ZWE	2012	2310.8071	13265331	7.395217
Zimbabwe	ZWE	2018	2399.6216	15052191	4.876369
Zimbabwe	ZWE	2019	2203.3967	15354606	5.1450353
Zimbabwe	ZWE	2020	1990.3195	15669663	4.9777703
